country,clicks,impressions,ctr,position,date,flag
usa,185,11397,0.016232341844345,38.12143546547337,2022-01-31,🇺🇸
ind,157,6777,0.0231665928877084,33.00044267374945,2022-01-31,🇮🇳
deu,69,1538,0.0448634590377113,20.85045513654096,2022-01-31,🇩🇪
gbr,64,2414,0.0265120132560066,35.425849212924604,2022-01-31,🇬🇧
fra,58,1260,0.046031746031746,29.20634920634921,2022-01-31,🇫🇷
esp,30,796,0.0376884422110552,34.017587939698494,2022-01-31,🇪🇸
can,28,978,0.0286298568507157,39.171779141104295,2022-01-31,🇨🇦
tur,26,851,0.0305522914218566,43.508813160987074,2022-01-31,🇹🇷
ita,23,713,0.032258064516129,31.9312762973352,2022-01-31,🇮🇹
nld,23,639,0.0359937402190923,26.672926447574334,2022-01-31,🇳🇱
idn,19,1960,0.0096938775510204,61.31887755102041,2022-01-31,🇮🇩
pak,18,686,0.0262390670553935,48.45043731778426,2022-01-31,🇵🇰
pol,18,667,0.0269865067466266,34.604197901049474,2022-01-31,🇵🇱
rus,18,1690,0.0106508875739644,50.21775147928994,2022-01-31,🇷🇺
grc,17,216,0.0787037037037037,23.421296296296298,2022-01-31,🇬🇷
isr,15,321,0.0467289719626168,21.669781931464176,2022-01-31,🇮🇱
ukr,14,579,0.0241796200345423,43.44732297063904,2022-01-31,🇺🇦
mys,12,512,0.0234375,55.6015625,2022-01-31,🇲🇾
aus,11,535,0.0205607476635514,35.87102803738318,2022-01-31,🇦🇺
bra,11,2320,0.0047413793103448,50.79008620689656,2022-01-31,🇧🇷
aut,9,181,0.0497237569060773,28.176795580110497,2022-01-31,🇦🇹
mex,9,658,0.0136778115501519,49.22188449848024,2022-01-31,🇲🇽
phl,9,942,0.0095541401273885,53.31104033970276,2022-01-31,🇵🇭
swe,9,295,0.0305084745762711,30.91864406779661,2022-01-31,🇸🇪
vnm,9,1831,0.0049153468050245,66.60567995630802,2022-01-31,🇻🇳
jpn,8,548,0.0145985401459854,38.67153284671533,2022-01-31,🇯🇵
prt,8,180,0.0444444444444444,30.522222222222226,2022-01-31,🇵🇹
sau,8,230,0.0347826086956521,39.21304347826087,2022-01-31,🇸🇦
sgp,8,421,0.0190023752969121,26.44893111638955,2022-01-31,🇸🇬
twn,8,550,0.0145454545454545,44.87636363636364,2022-01-31,🇹🇼
arg,7,752,0.0093085106382978,55.33643617021277,2022-01-31,🇦🇷
irl,7,118,0.059322033898305,35.71186440677966,2022-01-31,🇮🇪
zaf,7,225,0.0311111111111111,40.92888888888889,2022-01-31,🇿🇦
bel,6,206,0.029126213592233,23.694174757281555,2022-01-31,🇧🇪
bgd,6,499,0.0120240480961923,51.016032064128254,2022-01-31,🇧🇩
che,6,204,0.0294117647058823,29.916666666666668,2022-01-31,🇨🇭
tha,6,989,0.006066734074823,65.47724974721942,2022-01-31,🇹🇭
chl,5,206,0.0242718446601941,43.14563106796116,2022-01-31,🇨🇱
chn,5,150,0.0333333333333333,17.733333333333334,2022-01-31,🇨🇳
cze,5,167,0.029940119760479,37.31137724550898,2022-01-31,🇨🇿
irn,5,424,0.0117924528301886,34.15094339622642,2022-01-31,🇮🇷
kor,5,764,0.006544502617801,45.59424083769633,2022-01-31,🇰🇷
lva,5,58,0.0862068965517241,35.724137931034484,2022-01-31,🇱🇻
mar,5,366,0.0136612021857923,51.57650273224044,2022-01-31,🇲🇦
nor,5,145,0.0344827586206896,27.22068965517241,2022-01-31,🇳🇴
arm,4,73,0.0547945205479452,44.73972602739726,2022-01-31,🇦🇲
col,4,463,0.0086393088552915,52.645788336933045,2022-01-31,🇨🇴
hkg,4,251,0.0159362549800796,28.64143426294821,2022-01-31,🇭🇰
nga,4,121,0.0330578512396694,53.67768595041322,2022-01-31,🇳🇬
rou,4,296,0.0135135135135135,38.50675675675676,2022-01-31,🇷🇴
bgr,3,149,0.0201342281879194,42.95973154362416,2022-01-31,🇧🇬
blr,3,155,0.0193548387096774,44.270967741935486,2022-01-31,🇧🇾
dnk,3,151,0.0198675496688741,27.0,2022-01-31,🇩🇰
fin,3,130,0.023076923076923,23.984615384615385,2022-01-31,🇫🇮
hrv,3,88,0.034090909090909,29.03409090909091,2022-01-31,🇭🇷
kaz,3,136,0.0220588235294117,53.33088235294117,2022-01-31,🇰🇿
pse,3,101,0.0297029702970297,52.613861386138616,2022-01-31,🇵🇸
tun,3,117,0.0256410256410256,51.83760683760684,2022-01-31,🇹🇳
are,2,182,0.0109890109890109,49.06043956043956,2022-01-31,🇦🇪
dma,2,15,0.1333333333333333,19.6,2022-01-31,🇩🇲
ecu,2,285,0.0070175438596491,58.42105263157895,2022-01-31,🇪🇨
egy,2,359,0.0055710306406685,53.55153203342618,2022-01-31,🇪🇬
jor,2,122,0.0163934426229508,44.0,2022-01-31,🇯🇴
lka,2,103,0.0194174757281553,53.83495145631068,2022-01-31,🇱🇰
mda,2,40,0.05,52.925,2022-01-31,🇲🇩
mng,2,36,0.0555555555555555,56.083333333333336,2022-01-31,🇲🇳
pry,2,47,0.0425531914893617,54.659574468085104,2022-01-31,🇵🇾
srb,2,171,0.0116959064327485,58.58479532163743,2022-01-31,🇷🇸
svn,2,54,0.037037037037037,35.98148148148148,2022-01-31,🇸🇮
alb,1,69,0.0144927536231884,68.23188405797102,2022-01-31,🇦🇱
ben,1,5,0.2,34.6,2022-01-31,🇧🇯
dza,1,243,0.0041152263374485,57.00411522633745,2022-01-31,🇩🇿
est,1,46,0.0217391304347826,36.69565217391305,2022-01-31,🇪🇪
hun,1,124,0.0080645161290322,46.04838709677419,2022-01-31,🇭🇺
irq,1,107,0.0093457943925233,53.953271028037385,2022-01-31,🇮🇶
ken,1,90,0.0111111111111111,47.71111111111111,2022-01-31,🇰🇪
mne,1,12,0.0833333333333333,35.0,2022-01-31,🇲🇪
npl,1,138,0.0072463768115942,52.15217391304348,2022-01-31,🇳🇵
nzl,1,108,0.0092592592592592,38.97222222222222,2022-01-31,🇳🇿
svk,1,73,0.0136986301369863,35.465753424657535,2022-01-31,🇸🇰
yem,1,29,0.0344827586206896,50.06896551724138,2022-01-31,🇾🇪
abw,0,4,0.0,43.25,2022-01-31,🇦🇼
afg,0,12,0.0,44.0,2022-01-31,🇦🇫
ago,0,18,0.0,48.333333333333336,2022-01-31,🇦🇴
ala,0,1,0.0,11.0,2022-01-31,🇦🇽
and,0,3,0.0,30.666666666666668,2022-01-31,🇦🇩
atg,0,6,0.0,56.5,2022-01-31,🇦🇬
aze,0,59,0.0,58.96610169491525,2022-01-31,🇦🇿
bdi,0,2,0.0,62.5,2022-01-31,🇧🇮
bfa,0,4,0.0,63.0,2022-01-31,🇧🇫
bhr,0,43,0.0,50.34883720930232,2022-01-31,🇧🇭
bhs,0,21,0.0,60.333333333333336,2022-01-31,🇧🇸
bih,0,42,0.0,55.97619047619048,2022-01-31,🇧🇦
blz,0,4,0.0,53.5,2022-01-31,🇧🇿
bmu,0,2,0.0,56.5,2022-01-31,🇧🇲
bol,0,68,0.0,70.04411764705883,2022-01-31,🇧🇴
brb,0,36,0.0,54.11111111111112,2022-01-31,🇧🇧
brn,0,8,0.0,43.0,2022-01-31,🇧🇳
btn,0,4,0.0,58.75,2022-01-31,🇧🇹
bwa,0,6,0.0,47.16666666666666,2022-01-31,🇧🇼
civ,0,12,0.0,63.333333333333336,2022-01-31,🇨🇮
cmr,0,7,0.0,49.57142857142857,2022-01-31,🇨🇲
cod,0,9,0.0,53.22222222222222,2022-01-31,🇨🇩
cog,0,1,0.0,77.0,2022-01-31,🇨🇬
cpv,0,1,0.0,43.0,2022-01-31,🇨🇻
cri,0,43,0.0,54.627906976744185,2022-01-31,🇨🇷
cub,0,19,0.0,35.31578947368421,2022-01-31,🇨🇺
cuw,0,8,0.0,59.25,2022-01-31,🇨🇼
cym,0,3,0.0,42.0,2022-01-31,🇰🇾
cyp,0,45,0.0,32.2,2022-01-31,🇨🇾
dji,0,1,0.0,38.0,2022-01-31,🇩🇯
dom,0,121,0.0,59.13223140495868,2022-01-31,🇩🇴
eth,0,44,0.0,42.88636363636363,2022-01-31,🇪🇹
fji,0,6,0.0,53.16666666666666,2022-01-31,🇫🇯
fro,0,1,0.0,17.0,2022-01-31,🇫🇴
gab,0,6,0.0,78.83333333333333,2022-01-31,🇬🇦
geo,0,62,0.0,51.79032258064516,2022-01-31,🇬🇪
gha,0,43,0.0,58.65116279069768,2022-01-31,🇬🇭
gib,0,3,0.0,37.66666666666666,2022-01-31,🇬🇮
gin,0,1,0.0,90.0,2022-01-31,🇬🇳
glp,0,2,0.0,85.5,2022-01-31,🇬🇵
gmb,0,1,0.0,88.0,2022-01-31,🇬🇲
gnq,0,1,0.0,47.0,2022-01-31,🇬🇶
grd,0,4,0.0,48.75,2022-01-31,🇬🇩
gtm,0,45,0.0,40.06666666666667,2022-01-31,🇬🇹
guf,0,3,0.0,29.0,2022-01-31,🇬🇫
gum,0,2,0.0,62.0,2022-01-31,🇬🇺
guy,0,8,0.0,49.125,2022-01-31,🇬🇾
hnd,0,33,0.0,66.84848484848484,2022-01-31,🇭🇳
hti,0,16,0.0,88.125,2022-01-31,🇭🇹
imn,0,3,0.0,18.0,2022-01-31,🇮🇲
isl,0,13,0.0,15.923076923076923,2022-01-31,🇮🇸
jam,0,52,0.0,64.11538461538461,2022-01-31,🇯🇲
kgz,0,17,0.0,62.294117647058826,2022-01-31,🇰🇬
khm,0,122,0.0,61.467213114754095,2022-01-31,🇰🇭
kna,0,7,0.0,49.142857142857146,2022-01-31,🇰🇳
kwt,0,35,0.0,51.77142857142857,2022-01-31,🇰🇼
lao,0,36,0.0,73.38888888888889,2022-01-31,🇱🇦
lbn,0,60,0.0,56.35,2022-01-31,🇱🇧
lbr,0,1,0.0,11.0,2022-01-31,🇱🇷
lby,0,45,0.0,67.37777777777778,2022-01-31,🇱🇾
lca,0,2,0.0,43.0,2022-01-31,🇱🇨
ltu,0,87,0.0,53.52873563218391,2022-01-31,🇱🇹
lux,0,12,0.0,45.083333333333336,2022-01-31,🇱🇺
mac,0,10,0.0,26.0,2022-01-31,🇲🇴
mdg,0,8,0.0,82.0,2022-01-31,🇲🇬
mdv,0,9,0.0,54.333333333333336,2022-01-31,🇲🇻
mkd,0,38,0.0,58.21052631578947,2022-01-31,🇲🇰
mli,0,3,0.0,55.0,2022-01-31,🇲🇱
mlt,0,23,0.0,25.17391304347826,2022-01-31,🇲🇹
mmr,0,49,0.0,62.57142857142857,2022-01-31,🇲🇲
moz,0,8,0.0,59.125,2022-01-31,🇲🇿
mrt,0,7,0.0,73.14285714285714,2022-01-31,🇲🇷
msr,0,1,0.0,71.0,2022-01-31,🇲🇸
mtq,0,4,0.0,72.75,2022-01-31,🇲🇶
mus,0,7,0.0,64.14285714285714,2022-01-31,🇲🇺
mwi,0,1,0.0,54.0,2022-01-31,🇲🇼
nam,0,6,0.0,50.833333333333336,2022-01-31,🇳🇦
ncl,0,2,0.0,56.5,2022-01-31,🇳🇨
ner,0,3,0.0,44.333333333333336,2022-01-31,🇳🇪
nic,0,15,0.0,58.4,2022-01-31,🇳🇮
omn,0,13,0.0,43.23076923076923,2022-01-31,🇴🇲
pan,0,34,0.0,56.088235294117645,2022-01-31,🇵🇦
per,0,191,0.0,52.20942408376963,2022-01-31,🇵🇪
pri,0,26,0.0,57.88461538461539,2022-01-31,🇵🇷
pyf,0,3,0.0,109.33333333333331,2022-01-31,🇵🇫
qat,0,31,0.0,58.67741935483871,2022-01-31,🇶🇦
reu,0,5,0.0,54.4,2022-01-31,🇷🇪
rwa,0,11,0.0,46.18181818181818,2022-01-31,🇷🇼
sdn,0,28,0.0,52.285714285714285,2022-01-31,🇸🇩
sen,0,10,0.0,47.4,2022-01-31,🇸🇳
slb,0,1,0.0,29.0,2022-01-31,🇸🇧
slv,0,27,0.0,59.407407407407405,2022-01-31,🇸🇻
smr,0,1,0.0,17.0,2022-01-31,🇸🇲
som,0,3,0.0,58.66666666666666,2022-01-31,🇸🇴
sur,0,5,0.0,71.6,2022-01-31,🇸🇷
swz,0,1,0.0,7.0,2022-01-31,🇸🇿
sxm,0,1,0.0,87.0,2022-01-31,🇸🇽
syc,0,1,0.0,101.0,2022-01-31,🇸🇨
syr,0,25,0.0,42.76,2022-01-31,🇸🇾
tca,0,1,0.0,89.0,2022-01-31,🇹🇨
tcd,0,3,0.0,78.33333333333333,2022-01-31,🇹🇩
tgo,0,10,0.0,68.9,2022-01-31,🇹🇬
tjk,0,6,0.0,44.0,2022-01-31,🇹🇯
tkm,0,4,0.0,48.75,2022-01-31,🇹🇲
tls,0,2,0.0,30.5,2022-01-31,🇹🇱
tto,0,59,0.0,68.05084745762711,2022-01-31,🇹🇹
tza,0,18,0.0,43.333333333333336,2022-01-31,🇹🇿
uga,0,20,0.0,47.0,2022-01-31,🇺🇬
ury,0,51,0.0,64.2156862745098,2022-01-31,🇺🇾
uzb,0,49,0.0,53.93877551020408,2022-01-31,🇺🇿
vct,0,1,0.0,79.0,2022-01-31,🇻🇨
ven,0,168,0.0,59.82738095238095,2022-01-31,🇻🇪
vgb,0,7,0.0,61.71428571428572,2022-01-31,🇻🇬
vir,0,3,0.0,16.0,2022-01-31,🇻🇮
zmb,0,12,0.0,40.583333333333336,2022-01-31,🇿🇲
zwe,0,12,0.0,54.25,2022-01-31,🇿🇼
usa,230,12642,0.0181933238411643,32.848837209302324,2022-02-28,🇺🇸
ind,178,7025,0.0253380782918149,31.743202846975088,2022-02-28,🇮🇳
deu,67,1701,0.0393885949441505,20.08994708994709,2022-02-28,🇩🇪
gbr,66,2614,0.0252486610558531,34.6920428462127,2022-02-28,🇬🇧
fra,63,1420,0.0443661971830985,26.76619718309859,2022-02-28,🇫🇷
can,40,1065,0.0375586854460093,27.1924882629108,2022-02-28,🇨🇦
esp,28,765,0.0366013071895424,32.68627450980392,2022-02-28,🇪🇸
pol,27,621,0.0434782608695652,32.869565217391305,2022-02-28,🇵🇱
nld,26,1250,0.0208,31.7208,2022-02-28,🇳🇱
ita,25,820,0.0304878048780487,36.14634146341464,2022-02-28,🇮🇹
tur,24,799,0.030037546933667,42.15269086357947,2022-02-28,🇹🇷
pak,21,747,0.0281124497991967,41.27175368139224,2022-02-28,🇵🇰
irn,20,501,0.0399201596806387,33.89620758483034,2022-02-28,🇮🇷
aus,19,631,0.0301109350237717,29.57527733755943,2022-02-28,🇦🇺
bra,19,2319,0.0081931867184131,49.24277705907719,2022-02-28,🇧🇷
isr,18,301,0.0598006644518272,20.259136212624583,2022-02-28,🇮🇱
rus,17,2010,0.008457711442786,48.71641791044776,2022-02-28,🇷🇺
jpn,14,671,0.0208643815201192,38.02682563338301,2022-02-28,🇯🇵
grc,12,158,0.0759493670886076,28.829113924050635,2022-02-28,🇬🇷
phl,11,1076,0.0102230483271375,48.07156133828996,2022-02-28,🇵🇭
dnk,10,168,0.0595238095238095,25.910714285714285,2022-02-28,🇩🇰
hkg,10,290,0.0344827586206896,30.97586206896552,2022-02-28,🇭🇰
idn,10,1902,0.0052576235541535,56.58201892744479,2022-02-28,🇮🇩
sgp,10,459,0.0217864923747276,28.986928104575163,2022-02-28,🇸🇬
che,9,245,0.036734693877551,23.959183673469383,2022-02-28,🇨🇭
swe,9,330,0.0272727272727272,28.112121212121213,2022-02-28,🇸🇪
bel,8,220,0.0363636363636363,24.63636363636364,2022-02-28,🇧🇪
egy,8,381,0.0209973753280839,46.24146981627297,2022-02-28,🇪🇬
mex,8,697,0.0114777618364418,45.086083213773314,2022-02-28,🇲🇽
arg,7,751,0.0093209054593874,50.44207723035952,2022-02-28,🇦🇷
col,7,548,0.0127737226277372,46.25182481751825,2022-02-28,🇨🇴
prt,7,153,0.0457516339869281,31.1437908496732,2022-02-28,🇵🇹
cze,6,205,0.0292682926829268,37.541463414634144,2022-02-28,🇨🇿
fin,6,178,0.0337078651685393,21.7247191011236,2022-02-28,🇫🇮
ken,6,135,0.0444444444444444,44.51851851851852,2022-02-28,🇰🇪
mys,6,515,0.0116504854368932,50.646601941747576,2022-02-28,🇲🇾
nor,6,166,0.036144578313253,22.783132530120483,2022-02-28,🇳🇴
rou,6,345,0.017391304347826,40.72463768115942,2022-02-28,🇷🇴
tha,6,931,0.0064446831364124,62.5016111707841,2022-02-28,🇹🇭
chl,5,186,0.0268817204301075,44.1505376344086,2022-02-28,🇨🇱
hun,5,158,0.0316455696202531,34.03164556962025,2022-02-28,🇭🇺
kor,5,951,0.0052576235541535,47.576235541535226,2022-02-28,🇰🇷
mkd,5,52,0.0961538461538461,39.63461538461539,2022-02-28,🇲🇰
sau,5,217,0.0230414746543778,40.49308755760369,2022-02-28,🇸🇦
twn,5,591,0.0084602368866328,49.800338409475465,2022-02-28,🇹🇼
ukr,5,660,0.0075757575757575,41.48484848484848,2022-02-28,🇺🇦
vnm,5,1439,0.0034746351633078,62.04378040305768,2022-02-28,🇻🇳
aut,4,149,0.0268456375838926,23.563758389261743,2022-02-28,🇦🇹
chn,4,136,0.0294117647058823,16.433823529411764,2022-02-28,🇨🇳
irl,4,136,0.0294117647058823,20.294117647058822,2022-02-28,🇮🇪
mar,4,402,0.0099502487562189,50.66666666666666,2022-02-28,🇲🇦
zaf,4,258,0.0155038759689922,48.51937984496124,2022-02-28,🇿🇦
are,3,217,0.0138248847926267,44.64976958525346,2022-02-28,🇦🇪
bgd,3,554,0.0054151624548736,54.25451263537906,2022-02-28,🇧🇩
bgr,3,136,0.0220588235294117,39.69117647058823,2022-02-28,🇧🇬
hrv,3,55,0.0545454545454545,31.945454545454545,2022-02-28,🇭🇷
lka,3,120,0.025,43.15,2022-02-28,🇱🇰
nga,3,121,0.024793388429752,35.239669421487605,2022-02-28,🇳🇬
npl,3,158,0.0189873417721519,47.57594936708861,2022-02-28,🇳🇵
tun,3,164,0.0182926829268292,35.3719512195122,2022-02-28,🇹🇳
aze,2,60,0.0333333333333333,54.16666666666666,2022-02-28,🇦🇿
bih,2,43,0.0465116279069767,55.604651162790695,2022-02-28,🇧🇦
blr,2,142,0.0140845070422535,44.647887323943664,2022-02-28,🇧🇾
dza,2,250,0.008,52.936,2022-02-28,🇩🇿
lva,2,59,0.0338983050847457,41.067796610169495,2022-02-28,🇱🇻
mmr,2,48,0.0416666666666666,71.77083333333333,2022-02-28,🇲🇲
per,2,184,0.0108695652173913,52.80978260869565,2022-02-28,🇵🇪
svk,2,52,0.0384615384615384,45.19230769230769,2022-02-28,🇸🇰
and,1,3,0.3333333333333333,2.333333333333333,2022-02-28,🇦🇩
cog,1,6,0.1666666666666666,55.16666666666666,2022-02-28,🇨🇬
cub,1,18,0.0555555555555555,65.05555555555556,2022-02-28,🇨🇺
dom,1,179,0.0055865921787709,60.29608938547486,2022-02-28,🇩🇴
est,1,57,0.0175438596491228,25.24561403508772,2022-02-28,🇪🇪
fji,1,2,0.5,90.0,2022-02-28,🇫🇯
irq,1,126,0.0079365079365079,48.80952380952381,2022-02-28,🇮🇶
mlt,1,22,0.0454545454545454,31.454545454545453,2022-02-28,🇲🇹
nzl,1,84,0.0119047619047619,30.80952380952381,2022-02-28,🇳🇿
omn,1,22,0.0454545454545454,47.72727272727273,2022-02-28,🇴🇲
pan,1,40,0.025,56.3,2022-02-28,🇵🇦
qat,1,43,0.0232558139534883,43.16279069767442,2022-02-28,🇶🇦
rwa,1,22,0.0454545454545454,24.90909090909091,2022-02-28,🇷🇼
srb,1,176,0.0056818181818181,50.34659090909091,2022-02-28,🇷🇸
ury,1,39,0.0256410256410256,58.76923076923077,2022-02-28,🇺🇾
uzb,1,56,0.0178571428571428,41.58928571428572,2022-02-28,🇺🇿
abw,0,4,0.0,30.0,2022-02-28,🇦🇼
afg,0,9,0.0,54.44444444444444,2022-02-28,🇦🇫
ago,0,13,0.0,53.23076923076923,2022-02-28,🇦🇴
ala,0,1,0.0,5.0,2022-02-28,🇦🇽
alb,0,62,0.0,53.87096774193548,2022-02-28,🇦🇱
arm,0,88,0.0,49.34090909090909,2022-02-28,🇦🇲
atg,0,6,0.0,66.0,2022-02-28,🇦🇬
bdi,0,2,0.0,63.5,2022-02-28,🇧🇮
ben,0,4,0.0,25.5,2022-02-28,🇧🇯
bfa,0,6,0.0,52.833333333333336,2022-02-28,🇧🇫
bhr,0,33,0.0,49.93939393939394,2022-02-28,🇧🇭
bhs,0,21,0.0,58.61904761904762,2022-02-28,🇧🇸
blz,0,9,0.0,49.44444444444444,2022-02-28,🇧🇿
bmu,0,4,0.0,64.0,2022-02-28,🇧🇲
bol,0,71,0.0,59.309859154929576,2022-02-28,🇧🇴
brb,0,26,0.0,52.26923076923077,2022-02-28,🇧🇧
brn,0,6,0.0,29.83333333333333,2022-02-28,🇧🇳
btn,0,1,0.0,3.0,2022-02-28,🇧🇹
bwa,0,12,0.0,70.41666666666667,2022-02-28,🇧🇼
civ,0,14,0.0,57.92857142857143,2022-02-28,🇨🇮
cmr,0,17,0.0,70.23529411764706,2022-02-28,🇨🇲
cod,0,6,0.0,64.33333333333334,2022-02-28,🇨🇩
cpv,0,16,0.0,47.875,2022-02-28,🇨🇻
cri,0,50,0.0,49.88,2022-02-28,🇨🇷
cuw,0,7,0.0,65.14285714285714,2022-02-28,🇨🇼
cym,0,5,0.0,37.4,2022-02-28,🇰🇾
cyp,0,40,0.0,31.175,2022-02-28,🇨🇾
dma,0,2,0.0,48.5,2022-02-28,🇩🇲
ecu,0,281,0.0,49.09964412811388,2022-02-28,🇪🇨
eth,0,54,0.0,54.81481481481482,2022-02-28,🇪🇹
fro,0,1,0.0,73.0,2022-02-28,🇫🇴
gab,0,3,0.0,39.333333333333336,2022-02-28,🇬🇦
geo,0,115,0.0,58.278260869565216,2022-02-28,🇬🇪
ggy,0,3,0.0,42.333333333333336,2022-02-28,🇬🇬
gha,0,40,0.0,59.875,2022-02-28,🇬🇭
gib,0,1,0.0,37.0,2022-02-28,🇬🇮
gin,0,2,0.0,75.0,2022-02-28,🇬🇳
glp,0,4,0.0,37.75,2022-02-28,🇬🇵
gnb,0,2,0.0,36.5,2022-02-28,🇬🇼
gnq,0,2,0.0,43.5,2022-02-28,🇬🇶
grd,0,7,0.0,70.85714285714286,2022-02-28,🇬🇩
grl,0,1,0.0,16.0,2022-02-28,🇬🇱
gtm,0,45,0.0,54.53333333333333,2022-02-28,🇬🇹
guf,0,1,0.0,5.0,2022-02-28,🇬🇫
guy,0,5,0.0,65.8,2022-02-28,🇬🇾
hnd,0,36,0.0,62.52777777777778,2022-02-28,🇭🇳
hti,0,13,0.0,80.84615384615384,2022-02-28,🇭🇹
isl,0,15,0.0,16.266666666666666,2022-02-28,🇮🇸
jam,0,62,0.0,52.483870967741936,2022-02-28,🇯🇲
jey,0,3,0.0,18.33333333333333,2022-02-28,🇯🇪
jor,0,102,0.0,48.0,2022-02-28,🇯🇴
kaz,0,153,0.0,55.869281045751634,2022-02-28,🇰🇿
kgz,0,28,0.0,53.892857142857146,2022-02-28,🇰🇬
khm,0,119,0.0,64.80672268907563,2022-02-28,🇰🇭
kna,0,4,0.0,41.75,2022-02-28,🇰🇳
kwt,0,22,0.0,49.27272727272727,2022-02-28,🇰🇼
lao,0,41,0.0,51.09756097560975,2022-02-28,🇱🇦
lbn,0,54,0.0,44.92592592592592,2022-02-28,🇱🇧
lby,0,34,0.0,64.6764705882353,2022-02-28,🇱🇾
lca,0,5,0.0,58.8,2022-02-28,🇱🇨
lso,0,1,0.0,77.0,2022-02-28,🇱🇸
ltu,0,104,0.0,43.20192307692308,2022-02-28,🇱🇹
lux,0,18,0.0,35.833333333333336,2022-02-28,🇱🇺
mac,0,4,0.0,41.0,2022-02-28,🇲🇴
mda,0,75,0.0,49.68,2022-02-28,🇲🇩
mdg,0,15,0.0,54.266666666666666,2022-02-28,🇲🇬
mdv,0,5,0.0,55.4,2022-02-28,🇲🇻
mli,0,5,0.0,49.0,2022-02-28,🇲🇱
mne,0,14,0.0,59.85714285714285,2022-02-28,🇲🇪
mng,0,40,0.0,66.5,2022-02-28,🇲🇳
moz,0,6,0.0,34.166666666666664,2022-02-28,🇲🇿
mrt,0,7,0.0,86.57142857142857,2022-02-28,🇲🇷
mtq,0,4,0.0,14.25,2022-02-28,🇲🇶
mus,0,23,0.0,55.82608695652174,2022-02-28,🇲🇺
mwi,0,6,0.0,55.16666666666666,2022-02-28,🇲🇼
nam,0,9,0.0,35.666666666666664,2022-02-28,🇳🇦
ncl,0,2,0.0,19.0,2022-02-28,🇳🇨
ner,0,2,0.0,30.5,2022-02-28,🇳🇪
nic,0,15,0.0,72.53333333333333,2022-02-28,🇳🇮
plw,0,1,0.0,59.0,2022-02-28,🇵🇼
png,0,1,0.0,39.0,2022-02-28,🇵🇬
pri,0,26,0.0,46.11538461538461,2022-02-28,🇵🇷
pry,0,32,0.0,56.8125,2022-02-28,🇵🇾
pse,0,96,0.0,57.76041666666666,2022-02-28,🇵🇸
pyf,0,5,0.0,65.2,2022-02-28,🇵🇫
reu,0,9,0.0,41.55555555555556,2022-02-28,🇷🇪
sdn,0,25,0.0,68.6,2022-02-28,🇸🇩
sen,0,16,0.0,55.0,2022-02-28,🇸🇳
sle,0,1,0.0,30.0,2022-02-28,🇸🇱
slv,0,33,0.0,52.21212121212121,2022-02-28,🇸🇻
smr,0,1,0.0,98.0,2022-02-28,🇸🇲
som,0,3,0.0,54.66666666666666,2022-02-28,🇸🇴
stp,0,1,0.0,71.0,2022-02-28,🇸🇹
sur,0,3,0.0,74.66666666666667,2022-02-28,🇸🇷
svn,0,59,0.0,33.28813559322034,2022-02-28,🇸🇮
sxm,0,3,0.0,73.33333333333333,2022-02-28,🇸🇽
syc,0,2,0.0,10.0,2022-02-28,🇸🇨
syr,0,30,0.0,41.8,2022-02-28,🇸🇾
tca,0,2,0.0,88.0,2022-02-28,🇹🇨
tgo,0,11,0.0,33.27272727272727,2022-02-28,🇹🇬
tjk,0,5,0.0,35.2,2022-02-28,🇹🇯
tkm,0,8,0.0,28.875,2022-02-28,🇹🇲
tto,0,62,0.0,57.58064516129032,2022-02-28,🇹🇹
tza,0,16,0.0,31.375,2022-02-28,🇹🇿
uga,0,13,0.0,54.23076923076923,2022-02-28,🇺🇬
vct,0,3,0.0,58.333333333333336,2022-02-28,🇻🇨
ven,0,180,0.0,59.09444444444444,2022-02-28,🇻🇪
vgb,0,11,0.0,64.54545454545455,2022-02-28,🇻🇬
vir,0,4,0.0,115.75,2022-02-28,🇻🇮
wsm,0,1,0.0,132.0,2022-02-28,🇼🇸
yem,0,34,0.0,55.64705882352941,2022-02-28,🇾🇪
zmb,0,12,0.0,49.083333333333336,2022-02-28,🇿🇲
zwe,0,15,0.0,56.66666666666666,2022-02-28,🇿🇼
usa,285,15394,0.0185137066389502,36.662985578796935,2022-03-31,🇺🇸
ind,185,7142,0.0259031083730047,30.034584150098013,2022-03-31,🇮🇳
gbr,114,3029,0.0376361835589303,32.23308022449653,2022-03-31,🇬🇧
deu,91,1816,0.0501101321585903,22.509361233480178,2022-03-31,🇩🇪
fra,72,1620,0.0444444444444444,28.05061728395062,2022-03-31,🇫🇷
esp,63,1068,0.0589887640449438,28.40449438202247,2022-03-31,🇪🇸
ita,41,895,0.0458100558659217,32.014525139664805,2022-03-31,🇮🇹
can,29,1454,0.0199449793672627,34.30055020632737,2022-03-31,🇨🇦
aus,25,825,0.0303030303030303,29.495757575757576,2022-03-31,🇦🇺
bra,24,2234,0.0107430617726051,45.180393912265,2022-03-31,🇧🇷
rus,24,2202,0.0108991825613079,47.479109900090826,2022-03-31,🇷🇺
pol,23,895,0.0256983240223463,29.30391061452514,2022-03-31,🇵🇱
bel,20,288,0.0694444444444444,25.444444444444443,2022-03-31,🇧🇪
tur,20,972,0.0205761316872428,39.46296296296296,2022-03-31,🇹🇷
